Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
EC4Y 1BE,No,51.514008,-0.108689,531336,181149,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,2016-01-01,28,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BH,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1986-12-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1BJ,Yes,51.514045,-0.109195,531301,181152,TQ313811,"Farringdon Without","City of London, unparished area",1992-08-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BL,No,51.512724,-0.112143,531100,181000,TQ310810,"Farringdon Without","City of London, unparished area",1980-01-01,1995-01-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1BN,Yes,51.514021,-0.109397,531287,181149,TQ312811,"Farringdon Without","City of London, unparished area",2019-02-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BP,Yes,51.514021,-0.109397,531287,181149,TQ312811,"Farringdon Without","City of London, unparished area",1998-12-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BQ,No,51.514014,-0.109092,531308,181149,TQ313811,"Farringdon Without","City of London, unparished area",1987-04-01,2013-07-01,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BR,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1981-06-01,1982-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1BS,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1BT,Yes,51.513944,-0.109772,531261,181140,TQ312811,"Farringdon Without","City of London, unparished area",1980-01-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BU,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1988-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1BW,Yes,51.513562,-0.110047,531243,181097,TQ312810,"Farringdon Without","City of London, unparished area",1998-12-01,,25,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BX,No,51.514023,-0.108544,531346,181151,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,2011-01-01,28,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1DA,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DB,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1991-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DD,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1983-12-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DE,Yes,51.514072,-0.104867,531601,181163,TQ316811,"Castle Baynard","City of London, unparished area",1980-01-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1DG,Yes,51.514,-0.105417,531563,181154,TQ315811,"Castle Baynard","City of London, unparished area",1998-12-01,,28,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1DH,Yes,51.514082,-0.105472,531559,181163,TQ315811,"Castle Baynard","City of London, unparished area",1980-01-01,,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1DJ,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1992-12-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DL,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1991-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DN,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DP,No,51.513588,-0.111646,531132,181097,TQ311810,"Farringdon Without","City of London, unparished area",2001-12-01,2010-05-01,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1DQ,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1995-01-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DT,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1DY,No,51.51399,-0.105936,531527,181152,TQ315811,"Castle Baynard","City of London, unparished area",1980-01-01,2002-01-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1EA,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1982-12-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1EB,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1984-10-01,1991-12-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1ED,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1986-12-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1EE,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1995-01-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1EH,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1995-01-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1EJ,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1980-01-01,1995-07-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1EL,Yes,51.513989,-0.106427,531493,181151,TQ314811,"Castle Baynard","City of London, unparished area",1980-01-01,,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1EN,No,51.514073,-0.106063,531518,181161,TQ315811,"Castle Baynard","City of London, unparished area",1993-08-01,1999-12-01,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1EP,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1ES,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1ET,No,51.513989,-0.106427,531493,181151,TQ314811,"Castle Baynard","City of London, unparished area",1980-01-01,2011-07-01,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1EU,Yes,51.514092,-0.107201,531439,181161,TQ314811,"Castle Baynard","City of London, unparished area",1980-01-01,,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1EX,No,51.513529,-0.106345,531500,181100,TQ314810,"Castle Baynard","City of London, unparished area",1983-07-01,1996-06-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HA,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HD,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HE,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HH,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1990-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HJ,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HL,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HT,Yes,51.514108,-0.107632,531409,181162,TQ314811,"Castle Baynard","City of London, unparished area",1980-01-01,,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1HU,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1984-12-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1HY,Yes,51.514102,-0.106696,531474,181163,TQ314811,"Castle Baynard","City of London, unparished area",1980-01-01,,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1JA,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JB,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1983-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JD,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JE,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1994-05-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JH,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JL,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1984-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JN,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1992-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JS,No,51.513553,-0.107785,531400,181100,TQ313811,"Castle Baynard","City of London, unparished area",1980-01-01,1983-12-01,26,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1JU,Yes,51.514096,-0.108555,531345,181159,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1JX,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1981-12-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
